geometry,label,date,tile_number,id,location_id,image_dir,raster_count
"[[[146.851385, -19.230692], [146.851344, -19.276963], [146.900071, -19.276997], [146.900099, -19.230725], [146.851385, -19.230692]]]",1,2019-03-15,32,sen12floods_s2_labels_32_2019_03_15,32,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_32_2019_03_15,12
"[[[54.352055, 37.015226], [54.353654, 36.969121], [54.411115, 36.970389], [54.409551, 37.016495], [54.352055, 37.015226]]]",1,2019-05-20,33,sen12floods_s2_labels_33_2019_05_20,33,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_33_2019_05_20,12
"[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]]",1,2019-03-25,34,sen12floods_s2_labels_34_2019_03_25,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_34_2019_03_25,12
"[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]]",1,2019-04-04,34,sen12floods_s2_labels_34_2019_04_04,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_34_2019_04_04,12
"[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]]",1,2019-04-14,34,sen12floods_s2_labels_34_2019_04_14,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_34_2019_04_14,12
"[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]]",1,2019-04-24,34,sen12floods_s2_labels_34_2019_04_24,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_34_2019_04_24,12
"[[[32.629098, -20.197137], [32.628988, -20.243402], [32.678009, -20.243499], [32.678104, -20.197233], [32.629098, -20.197137]]]",1,2019-04-29,34,sen12floods_s2_labels_34_2019_04_29,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_34_2019_04_29,12
"[[[31.462987, -19.334166], [31.462554, -19.380421], [31.511295, -19.380826], [31.511714, -19.334571], [31.462987, -19.334166]]]",1,2019-03-28,41,sen12floods_s2_labels_41_2019_03_28,41,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_41_2019_03_28,12
"[[[31.462987, -19.334166], [31.462554, -19.380421], [31.511295, -19.380826], [31.511714, -19.334571], [31.462987, -19.334166]]]",1,2019-04-27,41,sen12floods_s2_labels_41_2019_04_27,41,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_41_2019_04_27,12
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",1,2019-03-25,43,sen12floods_s2_labels_43_2019_03_25,43,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_43_2019_03_25,12
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",1,2019-04-04,43,sen12floods_s2_labels_43_2019_04_04,43,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_43_2019_04_04,12
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",1,2019-04-14,43,sen12floods_s2_labels_43_2019_04_14,43,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_43_2019_04_14,12
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",1,2019-04-19,43,sen12floods_s2_labels_43_2019_04_19,43,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_43_2019_04_19,12
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",1,2019-04-24,43,sen12floods_s2_labels_43_2019_04_24,43,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_43_2019_04_24,12
"[[[48.691898, 30.774874], [48.693, 30.728711], [48.746438, 30.72965], [48.745362, 30.775815], [48.691898, 30.774874]]]",1,2019-04-23,44,sen12floods_s2_labels_44_2019_04_23,44,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_44_2019_04_23,12
"[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]]",1,2019-02-13,46,sen12floods_s2_labels_46_2019_02_13,46,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_46_2019_02_13,12
"[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]]",1,2019-02-28,46,sen12floods_s2_labels_46_2019_02_28,46,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_46_2019_02_28,12
"[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]]",1,2019-03-15,46,sen12floods_s2_labels_46_2019_03_15,46,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_46_2019_03_15,12
"[[[146.60793, -19.184062], [146.60782, -19.230332], [146.656533, -19.23043], [146.656629, -19.184159], [146.60793, -19.184062]]]",1,2019-02-13,4,sen12floods_s2_labels_4_2019_02_13,4,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_4_2019_02_13,12
"[[[146.60793, -19.184062], [146.60782, -19.230332], [146.656533, -19.23043], [146.656629, -19.184159], [146.60793, -19.184062]]]",1,2019-02-28,4,sen12floods_s2_labels_4_2019_02_28,4,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_4_2019_02_28,12
"[[[146.60793, -19.184062], [146.60782, -19.230332], [146.656533, -19.23043], [146.656629, -19.184159], [146.60793, -19.184062]]]",1,2019-03-15,4,sen12floods_s2_labels_4_2019_03_15,4,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_4_2019_03_15,12
"[[[146.656437, -19.276701], [146.65634, -19.322972], [146.70508, -19.323057], [146.705163, -19.276786], [146.656437, -19.276701]]]",1,2019-02-13,51,sen12floods_s2_labels_51_2019_02_13,51,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_51_2019_02_13,12
"[[[146.656437, -19.276701], [146.65634, -19.322972], [146.70508, -19.323057], [146.705163, -19.276786], [146.656437, -19.276701]]]",1,2019-02-28,51,sen12floods_s2_labels_51_2019_02_28,51,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_51_2019_02_28,12
"[[[146.656437, -19.276701], [146.65634, -19.322972], [146.70508, -19.323057], [146.705163, -19.276786], [146.656437, -19.276701]]]",1,2019-03-15,51,sen12floods_s2_labels_51_2019_03_15,51,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_51_2019_03_15,12
"[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]]",1,2019-02-13,53,sen12floods_s2_labels_53_2019_02_13,53,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_53_2019_02_13,12
"[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]]",1,2019-02-28,53,sen12floods_s2_labels_53_2019_02_28,53,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_53_2019_02_28,12
"[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]]",1,2019-03-15,53,sen12floods_s2_labels_53_2019_03_15,53,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_53_2019_03_15,12
"[[[36.75335, -17.830607], [36.75432, -17.876786], [36.802546, -17.875849], [36.801563, -17.829673], [36.75335, -17.830607]]]",1,2019-04-01,54,sen12floods_s2_labels_54_2019_04_01,54,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_54_2019_04_01,12
"[[[36.75335, -17.830607], [36.75432, -17.876786], [36.802546, -17.875849], [36.801563, -17.829673], [36.75335, -17.830607]]]",1,2019-04-16,54,sen12floods_s2_labels_54_2019_04_16,54,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_54_2019_04_16,12
"[[[146.900071, -19.276997], [146.900043, -19.323268], [146.948784, -19.323288], [146.948798, -19.277017], [146.900071, -19.276997]]]",1,2019-02-13,56,sen12floods_s2_labels_56_2019_02_13,56,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_56_2019_02_13,12
"[[[146.900071, -19.276997], [146.900043, -19.323268], [146.948784, -19.323288], [146.948798, -19.277017], [146.900071, -19.276997]]]",1,2019-02-28,56,sen12floods_s2_labels_56_2019_02_28,56,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_56_2019_02_28,12
"[[[146.900071, -19.276997], [146.900043, -19.323268], [146.948784, -19.323288], [146.948798, -19.277017], [146.900071, -19.276997]]]",1,2019-03-15,56,sen12floods_s2_labels_56_2019_03_15,56,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_56_2019_03_15,12
"[[[48.690794, 30.821037], [48.691898, 30.774874], [48.745362, 30.775815], [48.744284, 30.821979], [48.690794, 30.821037]]]",1,2019-04-23,58,sen12floods_s2_labels_58_2019_04_23,58,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_58_2019_04_23,12
"[[[31.62431, -19.220977], [31.623924, -19.267236], [31.672635, -19.267596], [31.673007, -19.221336], [31.62431, -19.220977]]]",1,2019-03-28,5,sen12floods_s2_labels_5_2019_03_28,5,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_5_2019_03_28,12
"[[[31.62431, -19.220977], [31.623924, -19.267236], [31.672635, -19.267596], [31.673007, -19.221336], [31.62431, -19.220977]]]",1,2019-04-24,5,sen12floods_s2_labels_5_2019_04_24,5,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_5_2019_04_24,12
"[[[31.62431, -19.220977], [31.623924, -19.267236], [31.672635, -19.267596], [31.673007, -19.221336], [31.62431, -19.220977]]]",1,2019-04-27,5,sen12floods_s2_labels_5_2019_04_27,5,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_5_2019_04_27,12
"[[[32.671636, -19.901546], [32.671541, -19.947814], [32.72047, -19.947897], [32.720551, -19.90163], [32.671636, -19.901546]]]",1,2019-04-14,61,sen12floods_s2_labels_61_2019_04_14,61,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_61_2019_04_14,12
"[[[32.671636, -19.901546], [32.671541, -19.947814], [32.72047, -19.947897], [32.720551, -19.90163], [32.671636, -19.901546]]]",1,2019-04-19,61,sen12floods_s2_labels_61_2019_04_19,61,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_61_2019_04_19,12
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",1,2019-04-23,62,sen12floods_s2_labels_62_2019_04_23,62,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_62_2019_04_23,12
"[[[48.746438, 30.72965], [48.747512, 30.683485], [48.800927, 30.684401], [48.799879, 30.730567], [48.746438, 30.72965]]]",1,2019-04-23,63,sen12floods_s2_labels_63_2019_04_23,63,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_63_2019_04_23,12
"[[[48.736666, 31.14512], [48.737761, 31.098958], [48.791408, 31.099889], [48.790338, 31.146053], [48.736666, 31.14512]]]",1,2019-04-23,65,sen12floods_s2_labels_65_2019_04_23,65,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_65_2019_04_23,12
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-03-12,67,sen12floods_s2_labels_67_2019_03_12,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_03_12,12
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-01,67,sen12floods_s2_labels_67_2019_04_01,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_04_01,12
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-06,67,sen12floods_s2_labels_67_2019_04_06,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_04_06,12
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-16,67,sen12floods_s2_labels_67_2019_04_16,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_04_16,12
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-21,67,sen12floods_s2_labels_67_2019_04_21,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_04_21,12
"[[[146.900099, -19.230725], [146.900071, -19.276997], [146.948798, -19.277017], [146.948813, -19.230745], [146.900099, -19.230725]]]",1,2019-02-13,6,sen12floods_s2_labels_6_2019_02_13,6,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_6_2019_02_13,12
"[[[146.900099, -19.230725], [146.900071, -19.276997], [146.948798, -19.277017], [146.948813, -19.230745], [146.900099, -19.230725]]]",1,2019-02-28,6,sen12floods_s2_labels_6_2019_02_28,6,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_6_2019_02_28,12
"[[[146.900099, -19.230725], [146.900071, -19.276997], [146.948798, -19.277017], [146.948813, -19.230745], [146.900099, -19.230725]]]",1,2019-03-15,6,sen12floods_s2_labels_6_2019_03_15,6,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_6_2019_03_15,12
